"id","name","latitude","longitude","class","color"
"dataira571","VENT DE PENAGALL, 2, Puerto De Sagunto: DIVERBOLAS","39.6691067","-0.2186457","codere","#d2f6fc"
"dataira572","SANTA MARIA DE LA CABEZA, 68, Madrid: DIVERTIA SALONES","40.40006","-3.700442","codere","#d2f6fc"
"dataira573","Calle DOS CABALLEROS, 4, A Coruña: DIVIER TT SEYER","43.3623436","-8.4115401","codere","#d2f6fc"
"dataira574","LUGAR CAVADA, 44, Doade: DOADE NEMS","42.4687795","-8.3184803","codere","#d2f6fc"
"dataira575","Calle ACADEMICO ALEMANY, 16, Valencia: DOLÇ I SALAT","39.5620591","-0.5176545","codere","#d2f6fc"
"dataira576","RÚA CONSTITUCIÓN, 24, Cambre: DOLMEN","43.319608","-8.357904","codere","#d2f6fc"
"dataira577","Plaça Constitució, 4, Benidorm: DOMINGO","38.5353588","-0.1306958","codere","#d2f6fc"
"dataira578","Calle GERONA (ED. ANTILLAS), 6, Benidorm: DOMINGO","38.5373808","-0.1160042","codere","#d2f6fc"
"dataira579","LA MUNIA, 17, Torrevieja: DOMINO","37.977408","-0.676331","codere","#d2f6fc"
"dataira58","Calle PREGUNTOIRO, 2, Santiago de Compostela: AGARIMO","42.8809994","-8.5425113","codere","#d2f6fc"
"dataira580","Temple De Sant Telm, 7, Dénia: Don Jamon","38.8428032","0.1097021","codere","#d2f6fc"
"dataira581","Calle BUENOS AIRES, 7, Bilbao: Don Paco","43.2618213","-2.9261059","codere","#d2f6fc"
"dataira582","Calle CRUCEIRO, 1, Malpica: DON PACO_GALICIA","43.3240663","-8.809468599999999","codere","#d2f6fc"
"dataira583","Calle CALVO SOTELO, 126, Sarria: DON PEPE","42.7783397","-7.410308799999998","codere","#d2f6fc"
"dataira584","CL RIO SELLA, 8, Móstoles: DON QUIJOTE","40.3157994","-3.8737417","codere","#d2f6fc"
"dataira585","RUA MARIÑA, 27: DON QUIJOTE","43.105443","-9.217177999999999","codere","#d2f6fc"
"dataira586","CAPITAN GALLARZA, 11: DONDE FEDE","42.4658313","-2.4476506","codere","#d2f6fc"
"dataira587","Calle CANONIGO JULIA, 17, Alboraia: DONDE SIEMPRE","39.500459","-0.352398","codere","#d2f6fc"
"dataira588","DOCTOR VICENTE ZARAGOZA, 20: DONDE VAMOS","39.4846013","-0.3621549","codere","#d2f6fc"
"dataira589","Calle DUQUE DE LLIRIA, 17, Llíria: DONER KEBAB","39.6278876","-0.595275","codere","#d2f6fc"
"dataira59","Calle MARQUES DE VALLADARES, 29, Vigo: AGRUPACION GALICIA SOCIAL","42.2381897","-8.7217947","codere","#d2f6fc"
"dataira590","VICENTE MANTEROLA, Vitoria-Gasteiz: DORADO EL","42.8561905","-2.6695396","codere","#d2f6fc"
"dataira591","UGARTE, 16, Llodio: DORREA","43.14742589999999","-2.9688633","codere","#d2f6fc"
"dataira592","Calle MONASTERIO DE CAAVEIRO, 10, A Coruña: DOS PAZOS","43.3617169","-8.425093799999999","codere","#d2f6fc"
"dataira593","Calle FRAISKOZURI s/n, Bergara: Dragon Oriental","43.1187031","-2.4143033","codere","#d2f6fc"
"dataira594","Calle ZUMALACARREGUI, 28, Mélida: DRAKAR","42.3590665","-1.548409","codere","#d2f6fc"
"dataira595","Calle MIGUEL HERNANDEZ, 2, Polop: DTAPAS","38.6221057","-0.1266861","codere","#d2f6fc"
"dataira596","RUA CAMIÑO NOVO, 14, Carballo: DUBRA","43.212966","-8.691137","codere","#d2f6fc"
"dataira597","Calle LEGARCIA s/n, Abárzuza: DULANZ","42.7264214","-2.0212785","codere","#d2f6fc"
"dataira598","Azorin, 5, Quart de Poblet: Dulce Aromas","39.4817772","-0.4437329","codere","#d2f6fc"
"dataira599","Avenida CANTABRICO, 3 - Vitoria-Gasteiz, Vitoria: Duna","42.86470509999999","-2.6539154","codere","#d2f6fc"
"dataira6","PLACITUELA DEL CUARTEL, 2, Navas del Rey: 4 ESTACIONES","40.3849428","-4.25119","codere","#d2f6fc"
"dataira60","VICENTE BLASCO IBAÑEZ,s/n, Orihuela: AGUAMARINA PINCHOS Y TAPAS","37.90750329999999","-0.7449926","codere","#d2f6fc"
"dataira600","Avenida HABANERAS, 70, Torrevieja: DUNAS","37.9803418","-0.6667430999999999","codere","#d2f6fc"
"dataira601","Calle STO. DOMINGO-ESQ SAN MIGUEL, 1 - Ourense: DUQUE","42.3376998","-7.8633898","codere","#d2f6fc"
"dataira602","RUA DUQUESA DE ALBA, 58, Monforte: DUQUESA","42.5145119","-7.5192498","codere","#d2f6fc"
"dataira603","EGO-GAIN KALEA, 2, Eibar: DURAN DURAN","43.184314","-2.474034","codere","#d2f6fc"
"dataira604","Avenida CUENCA s/n, Benidorm: DUTTY FREE","38.5403214","-0.1169643","codere","#d2f6fc"
"dataira605","Poligono POCOMACO PARCELA C2 MESOIRO s/n, A Coruña: E S  POCOMACO","43.3362407","-8.4225029","codere","#d2f6fc"
"dataira606","ESKALANTEGI KALEA, 16, Pasaia: E16","43.3188188","-1.9193618","codere","#d2f6fc"
"dataira607","Calle LARDERO, 2, Logroño: Eden","42.46352479999999","-2.4512192","codere","#d2f6fc"
"dataira608","Calle Hernani, 26, Laudio: Ederki","40.4482055","-3.6991915","codere","#d2f6fc"
"dataira609","Calle VOLUNTARIA ENTREGA, 38 - Vitoria-Gasteiz, Vitoria: Edu","42.86645499999999","-2.6796495","codere","#d2f6fc"
"dataira61","Calle BENAGUACIL, 18, Valencia: AGUILAR","39.4937324","-0.3974263","codere","#d2f6fc"
"dataira610","ITURRAMA, 25, Pamplona: EDURNE","42.8046321","-1.6545089","codere","#d2f6fc"
"dataira611","Avenida RONDA, 11   Pta BAJO IZQ, Elda: EFECTO CAFÉ","38.4723002","-0.8010109000000001","codere","#d2f6fc"
"dataira612","Jose Maestre, 1, Valencia: EHSAN KEBAB","39.4682711","-0.4029426","codere","#d2f6fc"
"dataira613","CIUDAD DE VITORIA, 21, Logroño: EIN MAR","42.8591656","-2.681791800000001","codere","#d2f6fc"
"dataira614","Avenida GRANXAS, 13, Viveiro: EL BONDI","43.6689856","-7.606537","codere","#d2f6fc"
"dataira615","Avenida PACADAR, 19 - Riba-roja de Túria: EL BUEN BOCATA","39.5417615","-0.5724878","codere","#d2f6fc"
"dataira616","De la Albufera, 5, Alfafar: El Buzon","39.4232206","-0.3891234","codere","#d2f6fc"
"dataira617","Calle PARROQUIA, 3, Doneztebe: EL CAFÉ","43.13157440000001","-1.669723","codere","#d2f6fc"
"dataira618","General Rosell, 11, Viver: El Cafe De Elma","39.9218053","-0.5957882999999999","codere","#d2f6fc"
"dataira619","AV. DE GALICIA, 18, Ribadeo: EL CAFE DE NOA","43.5365455","-7.0457132","codere","#d2f6fc"
"dataira62","Calle TXOTENA, 23, Bilbao: Akadia","43.2579999","-2.8963782","codere","#d2f6fc"
"dataira620","Calle EL AGÜELET, 1, Almenara: EL CAFENET","39.7548393","-0.2233522","codere","#d2f6fc"
"dataira621","BIZKARGI, 11, Bilbao: EL CALDO","43.2494291","-2.9452888","codere","#d2f6fc"
"dataira622","Abadia, 17, Chulilla: El Canton","39.6564315","-0.8927668","codere","#d2f6fc"
"dataira623","De Los Chopos, 14 - Abanto-Ciervana, Abanto: El Caserio","43.3220953","-3.0691328","codere","#d2f6fc"
"dataira624","PRAZA ROSALIA DE CASTRO, 6, Correxais: EL CASTILLO","42.3983477","-7.060263699999999","codere","#d2f6fc"
"dataira625","Montan, 31, Caudiel: El Chiringuito De Rafa","39.949517","-0.5689247","codere","#d2f6fc"
"dataira626","Calle REPUBLICA ARGENTINA, 9, Ferrol: EL CID","43.4901454","-8.2176774","codere","#d2f6fc"
"dataira627","CONCEPCION ARENAL, 1: EL CIGARRAL","43.35765139999999","-8.4021207","codere","#d2f6fc"
"dataira628","Calle PINTOR STOLZ, 48, Valencia: EL COLOSO","39.4699205","-0.40147","codere","#d2f6fc"
"dataira629","Calle RELLEU, 14, La Vila Joiosa/Villajoyosa: EL CRUCE","38.5103383","-0.2341771","codere","#d2f6fc"
"dataira63","Barrena Kalea, 3, Miraballes: Aker","43.181708","-2.901837","codere","#d2f6fc"
"dataira630","Calle PEDRO ASTIGARRAGA, 42, Bilbao: El Desvan","43.2758842","-2.9612086","codere","#d2f6fc"
"dataira631","Calle ALCANTARINS, 8, L'Alcora: EL FOGON","40.073013","-0.2097498","codere","#d2f6fc"
"dataira632","Calle BARON DE CHESTE, 9, Cheste: EL FRONTON","39.4936938","-0.6841619","codere","#d2f6fc"
"dataira633","DE LA RIOJA, 8, Quel: EL FRONTON","42.2293703","-2.0509484","codere","#d2f6fc"
"dataira634","VALON, 158: EL GALLO","43.4966169","-8.264457799999999","codere","#d2f6fc"
"dataira635","Calle FRAY PEDRO PAYO PIÑEIRO, 7, A Coruña: EL GLOBO","43.3444598","-8.396353","codere","#d2f6fc"
"dataira636","Calle TORRECEDEIRA, 80, Vigo: EL GLOTON 2","42.2282743","-8.733751","codere","#d2f6fc"
"dataira637","Calle JUPITER, 3, Benidorm: EL GRANAINO","38.5401027","-0.133152","codere","#d2f6fc"
"dataira638","Avenida GALICIA, 26, O Burgo: EL HOYO","43.3141843","-8.3647863","codere","#d2f6fc"
"dataira639","Carretera ZARAGOZA, KM 24 s/n, Barásoain: EL MIRADOR","41.6488226","-0.8890853","codere","#d2f6fc"
"dataira64","CARNICERIAS, 13, Tudela: AL ANDALUS","42.062451","-1.606643","codere","#d2f6fc"
"dataira640","Calle LEPANTO, 1, Talavera de la Reina: EL MOLINO","39.9622555","-4.818489899999999","codere","#d2f6fc"
"dataira641","Gabriel Aresti, 3, Santurtzi: El Molino","43.327193","-3.032435","codere","#d2f6fc"
"dataira642","Calle PINTOR VILAR, 1, Valencia: EL MOLINO_VALENCIA","39.4823372","-0.3711986","codere","#d2f6fc"
"dataira643","Teodoro LLorente, 6, Xirivella: El Olimpo","39.46439609999999","-0.4236007","codere","#d2f6fc"
"dataira644","De Suecia, 15, Valencia: EL PALCO","39.4748698","-0.3594035","codere","#d2f6fc"
"dataira645","Plaza PEDAGOGA RAQUEL PAYA, 8, Valencia: EL PARQUE","39.4575713","-0.3732297","codere","#d2f6fc"
"dataira646","Calle ONDARROA, 18, Bilbao: El Parque","43.2539486","-2.9049957","codere","#d2f6fc"
"dataira647","Calle FRANCISCO CUBELLS, 49, Valencia: EL PORT","39.463065","-0.3309241","codere","#d2f6fc"
"dataira648","RUA MANUEL PLATAS VARELA, 148, Arteixo: EL PRIMO","43.32235070000001","-8.4740402","codere","#d2f6fc"
"dataira649","Santuario, 28, Altura: EL QUIJOTE","39.8508341","-0.5129271","codere","#d2f6fc"
"dataira65","FUENTE CANONIGOS, 5, Tudela: AL JAZIRA","42.0564677","-1.599589","codere","#d2f6fc"
"dataira650","Calle CAMINAS, 3, Puçol: EL RACO DEL DOLÇET","39.61426","-0.30121","codere","#d2f6fc"
"dataira651","PEDRO IV, 17, Burriana: EL RANCHO","39.8856226","-0.08491610000000001","codere","#d2f6fc"
"dataira652","San José Kalea, 16, Trapagaran: El Rincon","43.3027649","-3.0344682","codere","#d2f6fc"
"dataira653","SIERRA DE PANDOLS, 5, Alicante: El Rincon De Chime","41.02833330000001","0.4591667","codere","#d2f6fc"
"dataira654","Avenida GALICIA, 26, Ribadeo: EL RINCON DEL GORDO","43.5366501","-7.046345199999999","codere","#d2f6fc"
"dataira655","NACIONES UNIDAS, 3, Vitoria-Gasteiz: EL RINCON DEL KUTO","42.8458113","-2.6985443","codere","#d2f6fc"
"dataira656","CARRER DEL MONT CARMEL, 34, Valencia: EL RINCONCITO","39.4983022","-0.3750948","codere","#d2f6fc"
"dataira657","Calle LARRINAGA, 1, Amurrio: El Rinconcito","43.0524082","-3.0015188","codere","#d2f6fc"
"dataira658","Ariznavarra, 17 - Vitoria-Gasteiz, Vitoria-Gasteiz: El Ultimo","42.8430092","-2.6907775","codere","#d2f6fc"
"dataira659","ZABALBIDE, 6, Sopelana: ELAI","43.3790394","-2.9826744","codere","#d2f6fc"
"dataira66","Calle PORTAL, 4, Fustiñana: AL OTRO LADO DE LA CAPILLA","42.0201","-1.4859","codere","#d2f6fc"
"dataira660","Paseo CANALEJAS, 1, Girona: ELECTRONICS GIRONA","41.986463","2.823635","codere","#d2f6fc"
"dataira661","Arbolantxa Zeharkalea, 14, Bilbao: ELITE","43.2605341","-2.8968705","codere","#d2f6fc"
"dataira662","Calle RIO VILLAHERMOSA, 2, Castelló de la Plana: ELS IBARSOS","40.228376","-0.07818069999999999","codere","#d2f6fc"
"dataira663","Calle DIVINA PASTORA, 10, Ansoáin: EMAKUNE","42.8325608","-1.6398186","codere","#d2f6fc"
"dataira664","PO-542, 11, Pazos: EMILIANO","42.4109333","-8.6155806","codere","#d2f6fc"
"dataira665","Calle SAN ANTONIO, 10, Albacete: Emotiva 1","38.995854","-1.855132","codere","#d2f6fc"
"dataira666","Avenida Guadalajara, 20, Azuqueca de Henares: Emotiva 12","40.5659622","-3.2639272","codere","#d2f6fc"
"dataira667","Noblejas 7, Ocaña: Emotiva 13","39.96028500000001","-3.4907037","codere","#d2f6fc"
"dataira668","Avenida de los Institutos, Alcázar de San Juan: Emotiva 14","39.3901973","-3.223746","codere","#d2f6fc"
"dataira669","Calle Arenas, 25, Daimiel: Emotiva 15","39.0709978","-3.6121452","codere","#d2f6fc"
"dataira67","Carretera NACIONAL VI KM 582, 1, Sada: AL PASO","43.315936","-8.286899","codere","#d2f6fc"
"dataira670","Cruz, 42, Bolaños de Calatrava: Emotiva 16","38.9068623","-3.664859","codere","#d2f6fc"
"dataira671","Calderon De La Barca, 33, Cuenca: Emotiva 18","40.0753473","-2.1366999","codere","#d2f6fc"
"dataira672","Avenida ALFONSO XIII, 37, Elda: EMOTIVA 20","38.4726069","-0.7976729000000001","codere","#d2f6fc"
"dataira673","CALLE ESCOTO, 2, Alicante: EMOTIVA 26","38.3619036","-0.4948385","codere","#d2f6fc"
"dataira674","Calle FRANCISCO PIZARRO, 76, Albacete: EMOTIVA 3","38.9936354","-1.8614577","codere","#d2f6fc"
"dataira675","Toledo 63, Ciudad Real: Emotiva 4","38.99293249999999","-3.9280578","codere","#d2f6fc"
"dataira676","Avenida DON ANTONIO HUERTAS, 44, Tomelloso: EMOTIVA 6","39.1480059","-3.0245534","codere","#d2f6fc"
"dataira677","Calle FERMIN CABALLERO, 1, Cuenca: EMOTIVA 7","40.0694749","-2.1358614","codere","#d2f6fc"
"dataira678","Avenida REYES CATOLICOS, 114, Villarrobledo: EMOTIVA 8","39.2609271","-2.6019553","codere","#d2f6fc"
"dataira679","Calle DOCTOR SANCHEZ RODRIGUEZ, 9, La Roda: EMOTIVA 9","39.2042048","-2.1589727","codere","#d2f6fc"
"dataira68","VALLADOLID, 6, Valencia: ALAHAMBRA","39.4894061","-0.3620111","codere","#d2f6fc"
"dataira680","Calle de San Martin, 39: EN K PATRI","40.4180345","-3.7067196","codere","#d2f6fc"
"dataira681","CL OCEANO ATLANTICO, 4, Coslada: ENCUENTRO, EL","40.41942","-3.570656","codere","#d2f6fc"
"dataira682","PZ IGLESIA, 5, Torrelodones: ENCUENTRO, EL","40.5765393","-3.930598","codere","#d2f6fc"
"dataira683","RUA TELLEIRA, 2, Ourense: ENIGMA","42.34200999999999","-7.856999999999999","codere","#d2f6fc"
"dataira684","Calle PEDRO BIDAGOR, 5, Barañáin: ENTREHORAS","42.804824","-1.6770336","codere","#d2f6fc"
"dataira685","DOCTOR BAÑEZ 16, Arrasate: Equus","43.0616561","-2.4935463","codere","#d2f6fc"
"dataira686","Calle VILLAVA, 88, Pamplona: Eriberri","42.8313613","-1.6252916","codere","#d2f6fc"
"dataira687","Mayor Baja, 48, Alcobendas: ERMITA LA","40.5372512","-3.637224499999999","codere","#d2f6fc"
"dataira688","ROSALIA DE CASTRO, 22, Carballiño: ERNESTO","42.4309492","-8.0773447","codere","#d2f6fc"
"dataira689","Calle FAUSTINO GARRALDA s/n, Burlada: ERRO","42.8264759","-1.6156261","codere","#d2f6fc"
"dataira69","Calle TAJONAR, 7, Pamplona: ALAI","42.80606119999999","-1.6351402","codere","#d2f6fc"
"dataira690","Calle EMILIA PARDO BAZAN, 48, Allariz: ESCONXURO","42.1873631","-7.798623699999999","codere","#d2f6fc"
"dataira691","ASTARLOA, 2, Barakaldo: ESKER","43.2928651","-2.9907213","codere","#d2f6fc"
"dataira692","PLAÇA REGINALDO BARBERA JORNET, 6, Guadassuar: ESPAI","39.18804069999999","-0.4795731","codere","#d2f6fc"
"dataira693","Avenida SANTA CECILIA, 46, Santa Cecilia (Narón): ESPAÑA","43.5046791","-8.1983479","codere","#d2f6fc"
"dataira694","Calle CAMPANAR, 53, Valencia: ESPE","39.4786378","-0.3940712","codere","#d2f6fc"
"dataira695","Estambrera, 26, Logroño: Espiga De Oro","42.4555861","-2.4371024","codere","#d2f6fc"
"dataira696","CL REAL, 60, Buitrago de Lozoya: ESPOLON, EL","40.992754","-3.637865","codere","#d2f6fc"
"dataira697","CL EMILIO FERRARI, 75, Madrid: ESQUINA DE LOS MORE","40.4305136","-3.6404463","codere","#d2f6fc"
"dataira698","SAN VICENTE, 42, Coruña: ESQUINA DE ORO","43.3541394","-8.4121044","codere","#d2f6fc"
"dataira699","Avenida Europa, 17, Sonseca: Establecimiento de Juegos Europa","39.6809922","-3.9711007","codere","#d2f6fc"
"dataira7","PASEO DO BALNEARIO, 2, Arteixo: 40 Y TANTOS","43.3040075","-8.507205899999999","codere","#d2f6fc"
"dataira70","REYES DE NAVARRA, 2, Vitoria: ALAI","42.851871","-2.6709461","codere","#d2f6fc"
"dataira700","MIGUEL CERVANTES, 1, Calahorra: ESTACION AUTOBUSES","42.3021406","-1.9643215","codere","#d2f6fc"
"dataira701","LOPEZ BALLESTEROS, 7, Vilagarcia: ESTACION DE AUTOBUSES","42.5988672","-8.7624514","codere","#d2f6fc"
"dataira702","Calle SAN MILLAN, 20, Logroño: Esteban","42.46691999999999","-2.4319799","codere","#d2f6fc"
"dataira703","TRAVESIA MEICENDE, 85, Arteijo: ESTRELLA DE MEICENDE","43.3433526","-8.4516835","codere","#d2f6fc"
"dataira704","AVENIDA DEL MAR, 44, Mugardos: ESTRELLA DEL MUELLE","43.46449399999999","-8.256136","codere","#d2f6fc"
"dataira705","Calle FRANCISCO  VALES VILLAMARIN, 14, A Coruña: ESTRELLA DOS CASTROS","43.3530855","-8.3896332","codere","#d2f6fc"
"dataira706","Soldado Jose Maria Rey, 49, Alcobendas: ESTUFA","40.3950801","-3.7321995","codere","#d2f6fc"
"dataira707","Komete Sarea, 2, Irun: Eth Bistrot","43.3380969","-1.7888483","codere","#d2f6fc"
"dataira708","ZUMAQUERA, 11, Vitoria-Gasteiz: ETXEKOA","42.8365257","-2.670618","codere","#d2f6fc"
"dataira709","GALICIA, 1: ETXEZURI","43.2519476","-2.8835173","codere","#d2f6fc"
"dataira71","Calle TRANVIA, 33, Donostia: Alai - Martutene","43.2956792","-1.9561382","codere","#d2f6fc"
"dataira710","Doctor Fleming, 10, Barakaldo: Eukene","43.2912206","-2.9928533","codere","#d2f6fc"
"dataira711","Calle CATEDRATICO DANIEL JIMENEZ CISNEROS, 16, Alacant: EUREKA","38.3605407","-0.4785641","codere","#d2f6fc"
"dataira712","POETA MIGUEL HERNANDEZ, 14, Tabernes Blanques: EUROPA","39.5067972","-0.3672846","codere","#d2f6fc"
"dataira713","Avenida REYES CATOLICOS c/v Cl santa teresa, 39, Alcalá de Henares: EWIN REYES CATOLICOS 39","40.4742219","-3.3776348","codere","#d2f6fc"
"dataira714","COSTERA, LA, 6, Torrent: EXIT","39.4302287","-0.4694864","codere","#d2f6fc"
"dataira715","EZARO, 70, Dumbria: EZARO 66","42.9106582","-9.1305086","codere","#d2f6fc"
"dataira716","CARLOS GANGOITI KALEA, 40, Gernika-Lumo: EZKI LORE","43.3198337","-2.6782624","codere","#d2f6fc"
"dataira717","Mediterraneo, 140, Valdemoro: F P LBO VALDEMORO","40.1912403","-3.6740182","codere","#d2f6fc"
"dataira718","Calle ALFONSO X EL SABIO, 1, Lugo: FADOS","42.9964354","-7.554857200000001","codere","#d2f6fc"
"dataira719","OBISPO CANUBIO, 17, Segorbe: FAROLITO EL","39.85086039999999","-0.49043","codere","#d2f6fc"
"dataira72","ALAMEDA, 15, Valencia: ALAMEDA BEER S","39.4741804","-0.3642978","codere","#d2f6fc"
"dataira720","ALMAZORA, 0027, Castellon De La Plana: FAVORITA LA","39.9478425","-0.0629989","codere","#d2f6fc"
"dataira721","Calle LITERATO AZORIN, 1, Mislata: FEMI","39.4734406","-0.417918","codere","#d2f6fc"
"dataira722","Calle DO TOURAL, 1, Xinzo de Limia: FENTOS","42.0610385","-7.7265215","codere","#d2f6fc"
"dataira723","Calle General Castaños Kalea, 70, Portugalete: FERNANDEZ","43.3235986","-3.0270405","codere","#d2f6fc"
"dataira724","Calle EMILIO FERRARI, 58, Madrid: FERRARI","40.431104","-3.6412532","codere","#d2f6fc"
"dataira725","Calle POETA DIEZ GABIÑO, 4, Portugalete: Ferry","43.318321","-3.0229932","codere","#d2f6fc"
"dataira726","TRAVESIA DE ARTEIXO, 299, Arteixo: FILLOA","43.29966","-8.5088899","codere","#d2f6fc"
"dataira727","FEDERICO DE AVILA, 11, Fisterra: FIN DO CAMIÑO","42.9073056","-9.263889599999999","codere","#d2f6fc"
"dataira728","Calle DOCTOR VICENTE ZARAGOZA, 17, Valencia: FINAL DE LA PALMERA AL","39.4850897","-0.3625706","codere","#d2f6fc"
"dataira729","AVENIDA NAVARRA, 63, Coruña: FINISTERRAE","43.3822966","-8.4008833","codere","#d2f6fc"
"dataira73","ELECTRICAS NERVION, 3, Barakaldo: ALBATROS","43.300705","-2.982204","codere","#d2f6fc"
"dataira730","AVDA. NICASIO PEREZ, S/N POLIGONO GANDARA, Ferrol: FINISTERRAE","43.4880957","-8.2023434","codere","#d2f6fc"
"dataira731","Avenida Da Coruña, 223, Lugo: Fisterra","42.9078005","-9.2650315","codere","#d2f6fc"
"dataira732","Calle FRAY JUNIPERO SERRA, 62, Valencia: FITO","39.4574157","-0.3976334","codere","#d2f6fc"
"dataira733","Calle TRABAJO, 5, Castelló de la Plana: FLAMENCO","39.9818488","-0.0416413","codere","#d2f6fc"
"dataira734","ESTRADA DE CATABOIS, 343, Ferrol: FLASHBACK","43.4991416","-8.2255298","codere","#d2f6fc"
"dataira735","Calle ANTONIO NOCHE LOPEZ, 4, A Coruña: FLOR DE LIS","43.3481148","-8.400170300000001","codere","#d2f6fc"
"dataira736","Avenida AVENIDA DE LA HABANA, 115, As Pontes de García Rodríguez: FLORIDA","43.4492112","-7.8464962","codere","#d2f6fc"
"dataira737","Rua Pontevedra, 1, Amoeiro: Floro","42.4130039","-7.950387999999999","codere","#d2f6fc"
"dataira738","Calle FOMENTO, 48, Carballo: FOMENTO","43.2103913","-8.692595599999999","codere","#d2f6fc"
"dataira739","Rua Do Corzan, 14, Negreira: FONTANA","42.9116315","-8.7353808","codere","#d2f6fc"
"dataira74","Calle ZOLINA, 3, Pamplona: ALBERO","42.7982448","-1.6411975","codere","#d2f6fc"
"dataira740","RUA GABINO BUGALLAL, 56: FORO 2","42.3705513","-8.1245035","codere","#d2f6fc"
"dataira741","Calle PORTAL DE FORONDA, 36 - Vitoria-Gasteiz, Vitoria-Gasteiz: Foronda Berria","42.8638723","-2.6843319","codere","#d2f6fc"
"dataira742","Calle ACEADAMA, 16, O Burgo: FORUM CELTICUM","43.3175321","-8.3690227","codere","#d2f6fc"
"dataira743","VALENCIA, 6, Fuenlabrada: FP LBO CALLE VALENCIA","39.4736897","-0.4118149","codere","#d2f6fc"
"dataira744","CARABANCHEL ALTO, 62, Madrid: FP LBO CARABANCHEL ALTO","40.3700456","-3.753296","codere","#d2f6fc"
"dataira745","MADRID, 2: FP LBO COLMENAR DE OREJA","40.1098823","-3.39055","codere","#d2f6fc"
"dataira746","GENERAL RICARDOS, 83, Madrid: FP LBO GENERAL RICARDOS 83","40.3935402","-3.722784099999999","codere","#d2f6fc"
"dataira747","JULIO MERINO, 3, Madrid: FP LBO USERA","40.3830707","-3.7027785","codere","#d2f6fc"
"dataira748","CHAPI, DE, 29, Alacant: Frank","38.3459963","-0.4906855","codere","#d2f6fc"
"dataira749","ALCORA 218, Almassora: FRANKFURT PIPOL","39.9471741","-0.0691478","codere","#d2f6fc"
"dataira75","Avenida 13 de abril - A Picota, 60 - Mazaricos, Mazaricos: Alborada","42.9369883","-8.990572799999999","codere","#d2f6fc"
"dataira750","Carretera CARRETERA PORTUGAL, 25, lobios (lobios): FRAYMA","41.90335899999999","-8.0832932","codere","#d2f6fc"
"dataira751","Calle JAIME EL CONQUISTADOR, 6, Massanassa: FRED I CALENT","39.4232392","-0.3939214","codere","#d2f6fc"
"dataira752","Avenida CONCES, 8, Fene: FRIENDS","43.4757808","-8.1661366","codere","#d2f6fc"
"dataira753","NAVAS DE TOLOSA, 1, Trapagaran: FRONTON","43.3039541","-3.0352253","codere","#d2f6fc"
"dataira754","25 de Xullo, 48, O Carballiño: FUCHELA","42.4319098","-8.0713993","codere","#d2f6fc"
"dataira755","CL JUNCAL, 1, Alcalá de Henares: FUENTE","40.47538830000001","-3.3823041","codere","#d2f6fc"
"dataira756","SAN JAIME, 0, Tudela: FUENTE LA","42.0630926","-1.6057905","codere","#d2f6fc"
"dataira757","Calle GONZALO DE BERCEO, 20, Logroño: Fuentes","42.4660222","-2.4569067","codere","#d2f6fc"
"dataira758","Calle BENAGEBER, 5, San Isidro de Benagéber: GABI PANADERIA","39.6409058","-0.4986204","codere","#d2f6fc"
"dataira759","Plaza España, Alcobendas: GADITANA LA","40.5372512","-3.637224499999999","codere","#d2f6fc"
"dataira76","ROSALIA DE CASTRO, 32, Santa Comba: ALBORADA","43.0339259","-8.8170161","codere","#d2f6fc"
"dataira760","Calle GAITEIRA, 43, A Coruña: GAITEIRA","43.3543039","-8.3990999","codere","#d2f6fc"
"dataira761","RUA SAN MARCOS, 45, Abegondo: GALA","43.2297992","-8.288247799999999","codere","#d2f6fc"
"dataira762","Ronda OUTEIRO, 143, A Coruña: GALAICA","43.355169","-8.4123614","codere","#d2f6fc"
"dataira763","Calle JOAQUIN MAYA, 15, Pamplona: GALAR","42.802382","-1.645173","codere","#d2f6fc"
"dataira764","Calle PLAYA JARDIN, 12, Boiro: GALEON","42.64254589999999","-8.8893136","codere","#d2f6fc"
"dataira765","Paseo GALERA, 2, Betanzos: GALERAS","43.279892","-8.213548","codere","#d2f6fc"
"dataira766","Calle VAZQUEZ DE PARGA, 11, Carballo: GALICIA","43.2129686","-8.6910396","codere","#d2f6fc"
"dataira767","Travesia SANTIAGO, 18, Zas: GALICIA 85","43.0962451","-8.9069238","codere","#d2f6fc"
"dataira768","Calle RUA B, 10, Rodeiro: GALLAECIA","42.6484754","-7.9463468","codere","#d2f6fc"
"dataira769","QUEO DA CARRETERA, 41, Carballo: GALLEGUIÑA","43.2320613","-8.653184","codere","#d2f6fc"
"dataira77","Plaça del País Valencià, 20, Castelló de la Plana: ALCAZAR","39.98089","-0.0418487","codere","#d2f6fc"
"dataira770","Calle OCEANO PACIFICO, 15 - Vitoria-Gasteiz, Vitoria: Galvilu","42.84874","-2.698513","codere","#d2f6fc"
"dataira771","Leganes, 61, Getafe: GAMBA","40.3096222","-3.736701999999999","codere","#d2f6fc"
"dataira772","Avenida DEL MEDITERRANEO, 25 - Vitoria-Gasteiz, Vitoria-Gasteiz: GANBARA","42.8425918","-2.6955134","codere","#d2f6fc"
"dataira773","ARTETA KALEA, 5, Andoain: GANBARA","43.2214183","-2.0214138","codere","#d2f6fc"
