company,name,address,lat,lng,postal_code,locality,adm4,adm1,country
codere,SALON JOKER TORREDELMAR CIPRIANO,"DON CIPRIANO MALDONADO JIMENEZ, 80",36.7443087,-4.0978442,,Torre del Mar,Vélez-Málaga,Andalusia,Spain
codere,SALON JUBELMAR II,"Sertorio, 15, Consuegra",39.4903746,-3.682608,45700,,Consuegra,Castile-La Mancha,Spain
codere,SALON JUBELMAR III,"POCICO, 3, Membrilla",38.9746933,-3.3385766,13230,,Membrilla,Castile-La Mancha,Spain
codere,SALON LA CALZADA,"AVENIDA DE BARCELONA, 37, Malaga",36.7248977,-4.4314061,29009,Málaga,Málaga,Andalusia,Spain
codere,SALON LA CEPA,"JOSE FARIÑA, 7, Huelva",37.2591269,-6.9343678,21006,Huelva,Huelva,Andalusia,Spain
codere,SALON LA LONJA,"LA LONJA, 49, Mancha Real",37.788973,-3.6126397,23100,Mancha Real,Mancha Real,Andalusia,Spain
codere,SALON LA PLAZA,"Plaza LOS MANANTIALES, 1, Guadalajara",40.6325333,-3.1905899,19004,Guadalajara,Guadalajara,Castile-La Mancha,Spain
codere,SALON LA VIA,"ALCALDE AMERICO SANTOS, 14, Valverde del Camino",37.5753188,-6.7557436,21600,Valverde del Camino,Valverde del Camino,Andalusia,Spain
codere,SALON LAS AMERICAS,"ANTONIO MACHADO, 1, Huelva",37.2639932,-6.9311848,21006,Huelva,Huelva,Andalusia,Spain
codere,SALON LAS CABEZAS,"SAN NICOLAS, 3, Cabezas De San Juan",36.9917914,-5.940001500000001,41730,Las Cabezas de San Juan,Las Cabezas de San Juan,Andalusia,Spain
codere,SALON LAS COLONIAS,"CRISTOBAL COLON, 74, Huelva",37.2697533,-6.951095199999999,21002,Huelva,Huelva,Andalusia,Spain
codere,SALON LAS VEGAS,"CALLE REAL, 67, San Fernando",36.1140715,-115.3087585,89147,Las Vegas,,Nevada,United States
codere,SALON LAS VEGAS ALCORCON,"Calle PORTO CRISTO post., 13, Alcorcón",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON LAS VEGAS CAMPAMENTO,"SESEÑA, 87, Madrid",40.3955412,-3.766595,28024,Madrid,Madrid,Community of Madrid,Spain
codere,SALON LAS VEGAS EL ALAMO,"CONSTITUCION, 15",36.1290754,-115.1652896,89109,Las Vegas,,Nevada,United States
codere,SALON LAS VEGAS JOSE DEL HIERRO,"JOSE DEL HIERRO 39, Madrid",40.44017059999999,-3.643513,28027,Madrid,Madrid,Community of Madrid,Spain
codere,SALON LAS VEGAS MOSTOLES,"Calle SANTANDER, 17, Móstoles",40.3205334,-3.8663066,28938,Móstoles,Móstoles,Community of Madrid,Spain
codere,SALON LAS VEGAS VI,"NICETO DE ALCALA ZAMORA Y TORRES, 14, Priego de Cordoba",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON LATINO 40,"AV. RAMON Y CAJAL, Dos Hermanas",37.291739,-5.9244695,41704,Dos Hermanas,Dos Hermanas,Andalusia,Spain
codere,SALON LEGANES,"Avenida DOCTOR MARTIN VEGUE JAUDENES, 6, Leganés",40.3291621,-3.761499799999999,28912,Leganés,Leganés,Community of Madrid,Spain
codere,SALON LOCOMATIC,"REYES CATOLICOS, 76, Villarrobledo",39.2674757,-2.5967665,02600,Villarrobledo,Villarrobledo,Castile-La Mancha,Spain
codere,SALON LOCOMATIC MIGUELTURRA,"RAMON Y CAJAL, 6",38.9653445,-3.889577099999999,13170,Miguelturra,Miguelturra,Castile-La Mancha,Spain
codere,SALON LOCOMATIC TOMELLOSO,"ESPAÑA, 13",39.1582611,-3.0212324,13700,Tomelloso,Tomelloso,Castile-La Mancha,Spain
codere,SALON LOS LEONES CHICOS,"DUQUE DE RIVAS, 11, Malaga",36.7269336,-4.423750399999999,29013,Málaga,Málaga,Andalusia,Spain
codere,SALON MAGIC II,"INGENIERO JUAN DE LA CIERVA P. I. LA TORRECILLA, Cordoba",37.8575251,-4.789522799999999,14013,,Córdoba,Andalusia,Spain
codere,SALON MAJESTIC VICAR,"BULEVAR CIUDAD DE VICAR, 928, Cabañuelas",36.80296939999999,-2.634464,04738,Las Cabañuelas,Vícar,Andalusia,Spain
codere,SALON MALAGA,"MALAGA ESQ. AV. SAN ANTONIO, Huelva",36.7212737,-4.4213988,29015,Málaga,Málaga,Andalusia,Spain
codere,SALON MEDITERRANEA DE SISTEMAS,"EMILIO THUILLER, 50, Malaga",36.7445437,-4.4219248,29014,Málaga,Málaga,Andalusia,Spain
codere,SALON MENDIVIL,"MENDIVIL, 8, Malaga",36.7128796,-4.432258099999999,29006,Málaga,Málaga,Andalusia,Spain
codere,SALON MERCURIO,"JAEN, 63, Almeria",36.8422169,-2.4561651,04005,Almería,Almería,Andalusia,Spain
codere,SALON MERCURIO ARROYO DE LA MIEL,"GAMONAL, 7",36.5966136,-4.530939,29630,Benalmádena,Benalmádena,Andalusia,Spain
codere,SALON MERCURIO JUAN BOSCO,"JUAN BOSCO, 6-8, Almeria",36.8424645,-2.4567368,04005,Almería,Almería,Andalusia,Spain
codere,SALON MERCURIO PLAZA DE LA LUZ,"PLAZA DE LA LUZ, 9, Malaga",36.6958518,-4.453970099999999,29004,Málaga,Málaga,Andalusia,Spain
codere,SALON MILANO,"Avenida DESIDERIO RODRIGUEZ, 134, Torrevieja",37.9670008,-0.6998122,03185,Torrevieja,Torrevieja,Valencian Community,Spain
codere,SALON MILLENNIAL BARAJAS,"DE LAS ALAS 0023, Madrid",40.4731597,-3.5826336,28042,Madrid,Madrid,Community of Madrid,Spain
codere,SALON MORALEJA,"PUREZA CANELO, 61, Moraleja",40.067675,-6.655308,10840,Moraleja,Moraleja,Extremadura,Spain
codere,SALON MULTIJOKER,"PADRE TORRERO, 48, Belalcazar",38.57369,-5.16474,14280,Belalcázar,Belalcázar,Andalusia,Spain
codere,SALON MURGIS,"CARRERA BAJA, 1, La Rambla",37.6102986,-4.7370098,14540,La Rambla,La Rambla,Andalusia,Spain
codere,SALON NEVADA ALCOBENDAS,"SAN ANTONIO, 2 acceso Marquesa Viuda De Aldama",40.5378862,-3.6365131,28100,Alcobendas,Alcobendas,Community of Madrid,Spain
codere,SALON NEVADA FRANCISCO SILVELA,"FRANCISCO SILVELA, 54, Madri",40.4401636,-3.6799564,28002,Madrid,Madrid,Community of Madrid,Spain
codere,SALON NEVADA LA VAGUADA,"GINZO DE LIMIA, 39, Madrid",38.8026097,-116.419389,,,,Nevada,United States
codere,SALON NEVADA OCA,"OCA, 70, Madrid",40.3893804,-3.7378019,28025,Madrid,Madrid,Community of Madrid,Spain
codere,SALON NEVADA PASEO EXTREMADURA,"EXTREMADURA, 105, Madrid",40.4112628,-3.7343255,28011,Madrid,Madrid,Community of Madrid,Spain
codere,SALON NEVADA PRINCIPE,"PRINCIPE, 15, Madrid",40.4466704,-3.7046417,28003,Madrid,Madrid,Community of Madrid,Spain
codere,SALON ORTIZ,"PUERTA DE TEBA, 19, Campillos",37.0458536,-4.8624282,29320,Campillos,Campillos,Andalusia,Spain
codere,SALON P CODERE PALACIOS,"Paseo ALBERTO PALACIOS, 7, Madrid",40.346391,-3.709923,28021,Madrid,Madrid,Community of Madrid,Spain
codere,SALON P CODERE PAN Y TOROS 2,"Calle PAN Y TOROS, 9, Madrid",40.360294,-3.6943148,28041,Madrid,Madrid,Community of Madrid,Spain
codere,SALON P CORAL,"CORAL, S/N, Port D Alcudia",39.8438608,3.1297239,07400,Port d'Alcúdia,Alcúdia,Balearic Islands,Spain
codere,SALON P HIPICA,"HIPICA, 3, Valladolid",39.362856,-76.552052,21214,Baltimore,,Maryland,United States
codere,SALON P MILLENNIAL GUADARRAMA,"ALFONSO SENRA, 35",40.6730984,-4.0906723,28440,Guadarrama,Guadarrama,Community of Madrid,Spain
codere,SALON P MONEY MONEY,"MARIA GUERRERO, 100, Linea Concepcion",36.1732068,-5.3482424,11300,La Línea de la Concepción,La Línea de la Concepción,Andalusia,Spain
codere,SALON P OLIVENZA,"AVENIDA NICARAGUA, S/N, Olivenza",38.6892023,-7.093367199999999,06100,Olivenza,Olivenza,Extremadura,Spain
codere,SALON P POLA DE SIERO,"ALCALDE PARRONDO, 6, Pola De Siero",43.391389,-5.661885,33510,Pola de Siero,Siero,Asturias,Spain
codere,SALON P PORTO CRISTO,"DELS PINS, 1, Porto Cristo",39.5445498,3.3377151,07680,Porto Cristo,Manacor,Balearic Islands,Spain
codere,SALON P PUERTO POLLENÇA,"CARRER JOAN XXIII, 4, Port De Pollença",39.9056723,3.0788205,07470,Port de Pollença,Pollença,Balearic Islands,Spain
codere,SALON P REPUBLICA ARGENTINA SEVILLA,"REPUBLICA ARGENTINA, 31",37.37696990000001,-6.002841699999999,41011,Seville,Seville,Andalusia,Spain
codere,SALON P ROOM DELICIAS,"Paseo DELICIAS, DE LAS, 47, Madrid",40.3986058,-3.6927795,28045,Madrid,Madrid,Community of Madrid,Spain
codere,SALON P ROOM LIBERTAD,"LIBERTAD, 53, Mostoles",40.3241907,-3.8523417,28936,Móstoles,Móstoles,Community of Madrid,Spain
codere,SALON P ROOM LORANCA,"ALEGRIA, 4, Fuenlabrada",40.2968828,-3.838554499999999,28942,Fuenlabrada,Fuenlabrada,Community of Madrid,Spain
codere,SALON P ROOM LUCERO,"CEBREROS, 28",39.362856,-76.552052,21214,Baltimore,,Maryland,United States
codere,SALON P ROOM MOSTOLES,"Calle GOYA, 7, Móstoles",40.3281134,-3.8635021,28932,Móstoles,Móstoles,Community of Madrid,Spain
codere,SALON P ROOM PALACIOS 1,"Calle ALBERTO PALACIOS, 24, Madrid",40.3446977,-3.7126916,28021,Madrid,Madrid,Community of Madrid,Spain
codere,SALON P ROOM TORREJON 1,"Calle HOSPITAL, 6, Torrejón de Ardoz",40.451319,-3.470775,28850,Torrejón de Ardoz,Torrejón de Ardoz,Community of Madrid,Spain
codere,SALON P ROOM TORREJON 2,"Calle SORIA, 1, Torrejón de Ardoz",40.4615328,-3.4829237,28850,Torrejón de Ardoz,Torrejón de Ardoz,Community of Madrid,Spain
codere,SALON P ROOM USERA,"Calle MARCELO USERA, 85, Madrid",40.38558889999999,-3.7065275,28026,Madrid,Madrid,Community of Madrid,Spain
codere,SALON PALOMAREJOS,"Calle CANARIAS, 6, Toledo",39.8732441,-4.0356171,45005,Toledo,Toledo,Castile-La Mancha,Spain
codere,SALON PARQUE EUROPA,"Av. de Europa, 2, Pinto",40.44694339999999,-3.4557634,28850,Torrejón de Ardoz,Torrejón de Ardoz,Community of Madrid,Spain
codere,SALON PICKMAN,"MARQUES PICKMAN, 69, Sevilla",37.38162,-5.963515,41005,Seville,Seville,Andalusia,Spain
codere,SALON PLUS ULTRA,"PLUS ULTRA, 3, Huelva",37.2575417,-6.953825399999999,21001,Huelva,Huelva,Andalusia,Spain
codere,SALON PONDEROSA,"DIAMANTINO GARCIA, 21, Los Corrales",37.09753,-4.982679999999999,41657,Los Corrales,Los Corrales,Andalusia,Spain
codere,SALON PREMIUM,"ESPELUY POL. IND. LOS OLIVARES, 14, Jaen",37.798402,-3.782245,23009,Jaén,Jaén,Andalusia,Spain
codere,SALON RAMON Y CAJAL,"RAMON Y CAJAL, 24, Sevilla",37.3761491,-5.9719906,41005,Seville,Seville,Andalusia,Spain
codere,SALON REAL,"Calle REAL DE ARGANDA, 9, Madrid",40.3796846,-3.6204842,28031,Madrid,Madrid,Community of Madrid,Spain
codere,SALON REALEJO,"REALEJO, 6, Cordoba",37.8859608,-4.7723441,14002,Córdoba,Córdoba,Andalusia,Spain
codere,SALON REPUBLICA ARGENTINA,"REPUBLICA ARGENTINA, 12, Cordoba",37.8814972,-4.7885842,14004,Córdoba,Córdoba,Andalusia,Spain
codere,SALON RINCON DE LA VICTORIA,"VIRGEN DE LA CANDELARIA, 1, Rincon de la Victoria",36.7145256,-4.2796457,29730,Rincón de la Victoria,Rincón de la Victoria,Andalusia,Spain
codere,SALON RIVER,"Calle Toledo 6, Arges",39.8073656,-4.057263,45122,Argés,Argés,Castile-La Mancha,Spain
codere,SALON ROULETTE,"DOCTOR LOPEZ CANTARERO BALLESTEROS, 6, Maracena",37.2088812,-3.6316454,18200,Maracena,Maracena,Andalusia,Spain
codere,SALON ROYAL CROWN FUENLABRADA 2,"PORTUGAL, 33",39.39987199999999,-8.224454,2205,Abrantes,,Santarém District,Portugal
codere,SALON ROYAL CROWN SANTA ENGRACIA,"Calle PONCE DE LEON, 2, Madrid",33.7721756,-84.3788266,30308,Atlanta,,Georgia,United States
codere,SALON SEDAVI,"ALBUFERA, 61, Sedavi",39.4232254,-0.3868649,46910,Sedaví,Sedaví,Valencian Community,Spain
codere,SALON SEPTIMO ARTE I,"JOSE FERNANDEZ VEGA, 4, Brenes",37.5476666,-5.8718941,41310,Brenes,Brenes,Andalusia,Spain
codere,SALON SEPTIMO ARTE II,"BARRIADA NUESTRA SEÑORA DEL ROSARIO, 13, Brenes",37.5462247,-5.876114800000001,41310,Brenes,Brenes,Andalusia,Spain
codere,SALON SUR 17,"SAN RAMON ESQ. SANTA CECILIA, Churriana De La Vega",37.1448634,-3.6424241,18194,Churriana de la Vega,Churriana de la Vega,Andalusia,Spain
codere,SALON TARTESSOS,"ANGEL SERRADILLA, 28, Huelva",37.2556807,-6.9308561,21007,Huelva,Huelva,Andalusia,Spain
codere,SALON TETUAN,"JOSE SUAREZ, 7, San Fernando",35.5888995,-5.3625516,,Tetouan,,Tangier-Tétouan-Al Hoceima,Morocco
codere,SALON TIKI TAKA ALCANTARILLA,"MURCIA, 60",37.9730748,-1.2011051,30820,Region of Murcia,Alcantarilla,Region of Murcia,Spain
codere,SALON TIKI TAKA SPORT CAFE I,"MARIA MARIN, 69, Albacete",38.999706,-1.862957,02005,Albacete,Albacete,Castile-La Mancha,Spain
codere,SALON TIKI TAKA SPORT CAFE II,"ARQUITECTO JULIO CARRILERO, 14, Albacete",38.999706,-1.862957,02005,Albacete,Albacete,Castile-La Mancha,Spain
codere,SALON TIKI TAKA SPORT CAFE III,"Calle de Hellín 49, Albacete",38.999706,-1.862957,02005,Albacete,Albacete,Castile-La Mancha,Spain
codere,SALON TINO,"PASCUAL MARTINEZ, 5, Huelva",37.2619859,-6.9398858,21006,Huelva,Huelva,Andalusia,Spain
codere,SALON TINO LOS ROSALES,"AVDA. DE LAS FUERZAS ARMADAS, Huelva",37.2620356,-6.927851,21007,Huelva,Huelva,Andalusia,Spain
codere,SALON TOLEDO,"ALCALDE ANTONIO SEGOVIA, 5, Huelva",37.2660478,-6.939814699999999,21004,Huelva,Huelva,Andalusia,Spain
codere,SALON TORRECILLA,"DE LA TORRECILLA, Córdoba",37.8575251,-4.789522799999999,14013,,Córdoba,Andalusia,Spain
codere,SALON TORRELODONES,"CAMINO DE VALLADOLID, 15",40.5757279,-3.930524299999999,28250,Torrelodones,Torrelodones,Community of Madrid,Spain
codere,SALON TORREMOLINOS,"DE LOS MANANTIALES, 14, Torremolinos",36.6182042,-4.5098012,29620,Torremolinos,Torremolinos,Andalusia,Spain
codere,SALON TREBOL,"DE LA VIÑUELA 5, Cordoba",37.8903492,-4.763102,14010,Córdoba,Córdoba,Andalusia,Spain
codere,SALON TREBOL,"PANAMA ESQ. REPUBLICA DOMINICANA,, Palma Del Rio",8.537981,-80.782127,,,,Coclé Province,Panama
codere,SALON TREBOL CAMAS,"FORMENTOR, 2, Camas",37.401173,-6.0321884,41900,Camas,Camas,Andalusia,Spain
codere,SALON V CENTENARIO I,"COMANDANTE FRANCO, 11, Palos de la Frontera",37.2232499,-6.890867999999999,21810,Zona de los Príncipes,Palos de la Frontera,Andalusia,Spain
codere,SALON V CENTENARIO II,"JUAN DE LA COSA, 13, Palos de la Frontera",37.2232499,-6.890867999999999,21810,Zona de los Príncipes,Palos de la Frontera,Andalusia,Spain
codere,SALON VEGAS ABRANTES LAS,"ABRANTES, 97, Madrid",36.160122,-115.147576,89101,Las Vegas,,Nevada,United States
codere,SALON VEGAS ARROYOMOLINOS,"DE LA IGLESIA, 6",40.269454,-3.920698,28939,Arroyomolinos,Arroyomolinos,Community of Madrid,Spain
codere,SALON VEGAS EL MOLAR LAS,"LA SALUD, 3, El Molar",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON VEGAS INFANTA MERCEDES LAS,"INFANTA MERCEDES, 73, Madrid",36.160122,-115.147576,89101,Las Vegas,,Nevada,United States
codere,SALON VEGAS LOS CARMENES LAS,"DE LOS CARMENES, 0, Madrid",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON VEGAS TEMBLEQUE LAS,"TEMBLEQUE, 144, Madrid",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON VEGAS TOPETE LAS,"TOPETE, 31, Madrid",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SALON VELAZQUEZ,"PINOSO, 21, Alicante",38.3595736,-0.4816328,03012,Alicante,Alicante,Valencian Community,Spain
codere,SALON VERSALLES,"DE ANIBAL E HIMILCE, 2, Linares",38.0922425,-3.640422499999999,23700,Linares,Linares,Andalusia,Spain
codere,SALON WINN,"CUEVA DE MENGA, 3, Sevilla",37.3993565,-5.9437029,41020,Seville,Seville,Andalusia,Spain
codere,SAN VICENTE,"Calle BLASCO IBAÑEZ, 4, San Vicente del Raspeig",38.3959048,-0.5201932,03690,Sant Vicent del Raspeig,San Vicente del Raspeig / Sant Vicent del Raspeig,Valencian Community,Spain
codere,SANSEGUNDO,"Calle LAVAPIES, 8, Madrid",40.4116598,-3.7030686,28012,Madrid,Madrid,Community of Madrid,Spain
codere,SJ JOKER GUADALAJARA,"VIRGEN DEL AMPARO, 23",40.6291375,-3.1635131,19001,Guadalajara,Guadalajara,Castile-La Mancha,Spain
codere,SJ JOKER HUERCAL COL,"DE ALMERIA, 148",37.3962183,-1.9416877,04600,Huércal-Overa,Huércal-Overa,Andalusia,Spain
codere,SJ JOKER VII,"DE LA ESTACION, 2, ZAFRA",38.4244273,-6.4135376,06300,Zafra,Zafra,Extremadura,Spain
codere,SJ Las Vegas Sports Bar,"Santa Clara, 11, Illescas",37.3552818,-121.946428,95050,Santa Clara,,California,United States
codere,SL  BARCO DE LA SUERTE,"Calle EUSKADI, 37, Pasaia",43.3231552,-1.9324323,20110,Pasaia,Pasaia,Basque Country,Spain
codere,SL  BOULEVARD,"Avenida GASTEIZ, 73 - Vitoria-Gasteiz",42.8504634,-2.6812643,01009,Vitoria-Gasteiz,Vitoria-Gasteiz,Basque Country,Spain
codere,SL  CELEDON,"Calle PORTAL DE LEGUTIANO, 5 - Vitoria-Gasteiz",42.8535937,-2.6684766,01013,Vitoria-Gasteiz,Vitoria-Gasteiz,Basque Country,Spain
codere,SL  JACKPOT,"Calle ZUMABURU, 1 - Lasarte-Oria",43.2668642,-2.0204873,20160,Lasarte-Oria,Lasarte-Oria,Basque Country,Spain
codere,SL  JOKER II,"EDUCADOR HERMANO BENJAMIN, 5, Erandio",43.3049858,-2.9718354,48950,Altzaga,Erandio,Basque Country,Spain
codere,SL  PLAZA CAFE,Calle SANTA BARBARA s/n - Vitoria-Gasteiz,42.8449979,-2.6661211,01004,Vitoria-Gasteiz,Vitoria-Gasteiz,Basque Country,Spain
codere,SL  San Ignacio,"Cataluña, 3, Bilbao",43.2833844,-2.962967,48015,Bilbao,Bilbao,Basque Country,Spain
codere,SL  TOPLAY,"Calle JOSE MARIA BARABDIARAN, 1, Barakaldo",43.2969875,-2.9862029,48901,Barakaldo,Barakaldo,Basque Country,Spain
codere,SL  TXABARRI,"Calle 25 DE DICIEMBRE, 20, Sestao",43.3110571,-3.0041616,48910,Sestao,Sestao,Basque Country,Spain
codere,SL  TXALAPARTA,"Calle ISABEL II, 20, Donostia",43.3036491,-1.9780383,20011,San Sebastián,San Sebastián,Basque Country,Spain
codere,SL  ZENTRAL,"Calle BARCELONA, 14 - Vitoria-Gasteiz",42.86655469999999,-2.6938377,01010,Vitoria-Gasteiz,Vitoria-Gasteiz,Basque Country,Spain
codere,SL DOLAR,"FUENTE DEL HIERRO, 27, Pamplona",42.8068955,-1.656519,31007,Pamplona,Pamplona,Navarre,Spain
codere,SL ESTAFETA,"ESTAFETA, 61, Pamplona",42.8169872,-1.6415009,31001,Pamplona,Pamplona,Navarre,Spain
codere,SL FLAMINGO,"CALLE ERREKERTE KALEA, 3, Berriozar",42.8361485,-1.672876,31013,Berriozar,Berriozar,Navarre,Spain
codere,SL FUEROS,"Calle ZUBEROA, 4, Barakaldo",43.2964084,-2.9858218,48901,Barakaldo,Barakaldo,Basque Country,Spain
codere,SL GOLDEN PALACE,"BIDABURUA, 6, Villaba-Atarrabia",42.8308204,-1.6114707,31610,Villava,Villava - Atarrabia,Navarre,Spain
codere,SL JOKER,"Calle AUTONOMIA, 5, Bilbao",43.2572371,-2.9361017,48012,Bilbao,Bilbao,Basque Country,Spain
codere,SL LA BOLERA,"Calle NAFARROA, 27, Barakaldo",43.2949993,-2.9859359,48901,Barakaldo,Barakaldo,Basque Country,Spain
codere,SL LAS VEGAS,"BERNARDINO TIRAPU, 36, Pamplona",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,SL MIAMI,"CALLE DE TAFALLA, 10, Pamplona",42.8126462,-1.6366964,31004,Pamplona,Pamplona,Navarre,Spain
codere,SL MONTECARLO,"RONDA DE LAS VENTAS, 2, Burlada",42.8264518,-1.6191218,31600,Burlada,Burlada,Navarre,Spain
codere,SL NAEX,"CONCEJO DE EGUES, 15, Mendillorri",42.8132142,-1.612202,31016,Pamplona,Pamplona,Navarre,Spain
codere,SL NEVADA,"GONZALEZ TABLAS, 5, Pamplona",38.8026097,-116.419389,,,,Nevada,United States
codere,SL OLIVETO,"CONDE OLIVETO, 2, Pamplona",42.8129216,-1.6437844,31002,Pamplona,Pamplona,Navarre,Spain
codere,SL PALACE,"MONASTERIO DE LA OLIVA, 62, Pamplona",42.8150876,-1.662903,31011,Pamplona,Pamplona,Navarre,Spain
codere,SL PICADILLY,"Calle ESPERANZA, 15 - Vitoria-Gasteiz",42.8591656,-2.681791800000001,01010,Vitoria-Gasteiz,Vitoria-Gasteiz,Basque Country,Spain
codere,SL PLATINO,"INTXAURDIA, 5, Huarte-Pamplona",42.82880919999999,-1.5835447,31620,,Huarte/Uharte,Navarre,Spain
codere,SL SANCHO EL FUERTE,"SANCHO EL FUERTE, 81, Pamplona",42.8114395,-1.6616845,31008,Pamplona,Pamplona,Navarre,Spain
codere,Sala Catedra,"LAGO CONSTANZA, 50, Madrid",40.4305643,-3.6463715,28017,Madrid,Madrid,Community of Madrid,Spain
codere,Sala Olimpo 3,"Calle TOLEDO, 63, Manzanares",38.9994788,-3.3703448,13200,Manzanares,Manzanares,Castile-La Mancha,Spain
codere,Salon ALL IN VI,"Plaza Villa, 5, Fuente El Saz",40.6337039,-3.5133648,28140,Fuente el Saz de Jarama,Fuente el Saz de Jarama,Community of Madrid,Spain
codere,Salon Admiral Humanes,"Calle MADRID, 85, Humanes de Madrid",40.2569843,-3.8241953,28970,Humanes de Madrid,Humanes de Madrid,Community of Madrid,Spain
codere,Salon Africana,"Doña Lola Torres, 1",32.9527492,-96.87131099999999,75006,Carrollton,,Texas,United States
codere,Salon Carrera,"CARRERA, 3, Osuna",37.2373642,-5.1033081,41640,Osuna,Osuna,Andalusia,Spain
codere,Salon Casino,"Ezequiel Gonzalez 45, Segovia",40.9430503,-4.1191388,40002,Segovia,Segovia,Castile and León,Spain
codere,Salon Casino Park Arnedo,"Calle REPUBLICA ARGENTINA, 9, Arnedo",42.2260903,-2.099603,26580,Arnedo,Arnedo,La Rioja,Spain
codere,Salon Choclan Bollullos,"Del Verdeo, 9",37.3356706,-6.1376173,41110,Bollullos de la Mitación,Bollullos de la Mitación,Andalusia,Spain
codere,Salon Choclan Bormujos,"Pablo Coso Calero, 93",37.36937959999999,-6.0774101,41930,Bormujos,Bormujos,Andalusia,Spain
codere,Salon Choclan San Anton,"San Anton, 17",37.4661791,-5.645279899999999,41410,Carmona,Carmona,Andalusia,Spain
codere,Salon Choclan San Pedro,"San Pedro, 49",33.7360619,-118.2922461,90731,Los Angeles,,California,United States
codere,Salon Comodin,"Calle Francisco Pizarro, 69, Albacete",38.9910216,-1.8669818,02004,Albacete,Albacete,Castile-La Mancha,Spain
codere,Salon De Juego Eulogio Paz,"Eulogio Paz,",,,,,,,
codere,Salon De Juego Millennial,"OLIMPICA, 26, Alcobendas",40.5357616,-3.6366165,28108,Alcobendas,Alcobendas,Community of Madrid,Spain
codere,Salon Diamante,"Arrayanes, 33",,,,,,,
codere,Salon Estacion,"De La Estación 40, Ávila",40.656685,-4.6812086,05004,Ávila‎,Ávila,Castile and León,Spain
codere,Salon Fenix,"Federico Mendizabal, 1",37.7683719,-3.7883695,23001,Jaén,Jaén,Andalusia,Spain
codere,Salon Figueres,"PUJADA DEL CASTELL, 21, Figueres",42.2672932,2.959114,17600,Figueres,Figueres,Catalonia,Spain
codere,Salon Flamingo Caceres,"Juan XXIII, 3",39.468391,-6.382464,10001,Cáceres‎,Cáceres,Extremadura,Spain
codere,Salon Flamingo Plasencia,"Juan Carlos I, 8, Plasencia",40.0331135,-6.087129699999999,10600,Plasencia,Plasencia,Extremadura,Spain
codere,Salon Fortuna,"Minilla, 2, La Rambla",37.609813,-4.739449,14540,La Rambla,La Rambla,Andalusia,Spain
codere,Salon Fortuna,"de la Constitución, 91, Torredelcampo",37.7696554,-3.8999013,23640,Torredelcampo,Torredelcampo,Andalusia,Spain
codere,Salon Jubelmar,"LUIS BRAILLEN, S/N, La Solana",38.94160129999999,-3.2392014,13240,La Solana,La Solana,Castile-La Mancha,Spain
codere,Salon Juegos Admiral Alcala,"Calle ALCALA, 412, Madrid",40.432685,-3.6525034,28027,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Juegos Jubelmar,"Del Padre Cura, 14",38.94499,-3.231476,13240,La Solana,La Solana,Castile-La Mancha,Spain
codere,Salon Juegos Nevada Embajadores,"Glorieta EMBAJADORES s/n, Madrid",40.4048051,-3.702798,28012,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Juegos Royal Crown Bravo Murillo,"Calle BRAVO MURILLO, 228, Madrid",40.45827550000001,-3.7006076,28020,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Juegos Royal Crown Peña Rubia,"Calle PEÑA RUBIA, 1, Madrid",40.3968896,-3.6670115,28053,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Las Vegas,"Valladolid 15, Ávila",36.160122,-115.147576,89101,Las Vegas,,Nevada,United States
codere,Salon Las Vegas Vallecas,"Rafael Alberti, 27, Madrid",40.385877,-3.641947,28018,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Magic,"CARLOS III, 109, La Carlota",37.6701607,-4.9358365,14100,La Carlota,La Carlota,Andalusia,Spain
codere,Salon Miranda De Ebro,"Madrid - Irún, km.318 - Miranda de ebro",42.686899,-2.9618517,09200,Miranda de Ebro,Miranda de Ebro,Castile and León,Spain
codere,Salon Money Street,"Libertad, 8, Úbeda",40.4210178,-3.6962588,28004,Madrid,Madrid,Community of Madrid,Spain
codere,Salon Monix Park,"Numa Guilhou, 4, Mieres",43.2506303,-5.7760071,33600,Mieres del Camino,Mieres,Asturias,Spain
codere,Salon Nevada Alcala De Henares Talamanca,"Calle TALAMANCA, 10, Alcalá de Henares",40.4843021,-3.3645523,28801,Alcala de Henares,Alcalá de Henares,Community of Madrid,Spain
codere,Salon Oper,"De La Estacion, 7, Puente Genil",37.393224,-4.76412,14500,Puente Genil,Puente Genil,Andalusia,Spain
codere,Salon Oper Diver,"Andalucia, 33",37.5442706,-4.7277528,14550,,Montilla,Andalusia,Spain
